ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,foldChange,log10padj
WBGene00010137,82.54465315,-1.591139599,0.350010896,20.03583305,7.60E-06,0.000119711,0.331909172,3.921866392
WBGene00010138,4.67917673,1.427119981,0.998012523,2.040556464,0.153153611,0.317921532,2.689093616,0.497680057
WBGene00010139,2703.806115,-0.252203615,0.070700414,12.71138182,0.000363437,0.003317198,0.839612986,2.479228602
WBGene00010140,681.6934553,-0.108486978,0.127665821,0.721881543,0.395527422,0.575652797,0.927560328,0.239839381
WBGene00010141,730.6461642,0.205928114,0.101723306,4.098768444,0.042914462,0.136789309,1.153428131,0.863947843
WBGene00010142,46.22592805,0.753362433,0.824139654,0.828225989,0.362786005,0.544994182,1.68571709,0.263608134
WBGene00010143,6.448243033,0.290455402,0.857529331,0.116121706,0.733279484,0.839599236,1.223026278,0.075927965
WBGene00010144,6.796196399,0.280443769,0.761007393,0.135753544,0.712539601,0.824340736,1.214568425,0.083893238
WBGene00010146,25.24739055,-0.378533678,0.49183191,0.591256765,0.441933547,0.617009168,0.76921901,0.209708383
WBGene00010147,5.793515686,0.195614594,0.94565587,0.042788213,0.83612457,0.906885265,1.145211922,0.042447654
WBGene00010148,47.31006223,-0.286034286,0.615969162,0.215262566,0.642673559,0.774738477,0.82015342,0.110844874
WBGene00010149,93.50981619,-0.522270488,0.392301317,1.767660097,0.183671926,0.354792385,0.696275185,0.45002571
WBGene00010150,362.3886393,1.712929499,0.383250207,18.98282991,1.32E-05,0.000196794,3.278258225,3.705987287
WBGene00010155,41.91282139,-2.670653031,0.753048751,11.4247116,0.000724737,0.005922359,0.157055565,2.227505285
WBGene00010157,5.007203663,1.176216932,1.207647648,0.936083478,0.33328711,0.517484984,2.259834205,0.286102247
WBGene00010158,433.6127666,1.586654914,1.122033651,1.907027164,0.16729386,0.334586477,3.00352134,0.475491616
WBGene00010159,1617.917436,-0.030011857,0.084973371,0.124841226,0.723841973,0.832214403,0.979412248,0.079764772
WBGene00010160,1077.317427,0.175966944,0.115189687,2.333885676,0.126585545,0.279998351,1.12972133,0.552844526
WBGene00010161,590.4949754,0.466815037,0.130573041,12.74581092,0.000356807,0.003268276,1.382055007,2.485681305
WBGene00010163,3.101039954,1.65323227,1.900757916,0.733769389,0.391664105,1,3.145375525,0
WBGene00010174,1814.556384,0.402318742,0.222002958,3.27385393,0.070392076,0.190888661,1.321630368,0.719219868
WBGene00010175,24.43796432,-0.033740482,0.554442774,0.003709846,0.951432073,0.973171031,0.976884239,0.011810828
WBGene00010177,431.4433084,0.549026892,0.283501604,3.730030538,0.053442417,0.158903189,1.463098493,0.798867388
WBGene00010178,1276.347635,0.088464529,0.069975726,1.597949931,0.206193977,0.382077368,1.063237968,0.417848687
WBGene00010179,12.67471477,-0.02158557,0.610004609,0.001274063,0.971526341,0.984114048,0.985149397,0.006954569
WBGene00010181,7.730751639,-2.916258018,1.612687663,2.936796161,0.086582311,0.218733532,0.132470404,0.660084635
WBGene00010183,113.2233374,-1.35278383,0.270795842,24.44697696,7.64E-07,1.57E-05,0.39153581,4.80344145
WBGene00010184,4.26630763,0.142040596,1.148645125,0.015790073,0.900002209,0.944312963,1.10346479,0.024884049
WBGene00010185,248.2280168,0.384014375,0.158414677,5.874080765,0.015365394,0.065588541,1.30496795,1.183172033
WBGene00010187,3.594804494,-1.1134599,1.557034289,0.501126543,0.479005547,0.648496542,0.462184281,0.188092335
WBGene00010188,38.95554999,-0.725400447,0.426931642,2.867963378,0.090359149,0.22490429,0.60482914,0.648002261
WBGene00010189,27.78169847,2.753305778,1.39527405,3.470188002,0.062484209,0.176527352,6.742603574,0.753187994
WBGene00010191,81.46170246,-0.613241668,0.357842837,2.919542678,0.087512663,0.220311113,0.653726158,0.656963595
WBGene00010192,71.73332143,0.157653018,0.399877854,0.155347118,0.693476951,0.811061665,1.115471008,0.090946125
WBGene00010193,334.0554469,-0.201438256,0.157642361,1.6316427,0.20147599,0.375970139,0.869683124,0.424846647
WBGene00010194,726.0422311,-0.079674811,0.111585121,0.510265232,0.475024062,0.645242714,0.946270916,0.190276891
WBGene00010195,803.6012148,0.263418687,0.117079099,5.058280775,0.024508539,0.092615741,1.200319678,1.033315194
WBGene00010196,750.8104751,-0.142055453,0.288516388,0.24231164,0.622541489,0.760420128,0.906227105,0.118946396
WBGene00010197,1657.951001,-0.065606026,0.13833922,0.224896999,0.635333718,0.769284942,0.955543843,0.113912768
WBGene00010198,1764.820215,0.010212959,0.126377776,0.0065318,0.935585461,0.96449913,1.0071042,0.01569816
WBGene00010199,1161.481437,0.370452305,0.119281305,9.625683751,0.00191875,0.012992562,1.292758065,1.886305214
WBGene00010200,15.19315114,0.21357542,0.630658741,0.114496849,0.735081493,0.840507227,1.15955835,0.075458548
WBGene00010202,3.89774868,-1.832791598,1.262015243,2.059751374,0.151234844,0.315595431,0.280720904,0.500869293
WBGene00010204,6601.923951,0.131800208,0.612109274,0.046345506,0.829548971,0.903443773,1.095660023,0.044098871
WBGene00010205,9.305720154,-0.089422773,0.794754325,0.012931951,0.909460761,0.949932972,0.93989873,0.022307038
WBGene00010209,231.9549072,0.347173343,0.180310795,3.705693925,0.054227119,0.160303861,1.272065839,0.795056018
WBGene00010212,828.2771156,-0.092684613,0.08811129,1.106539525,0.292835418,0.477904748,0.937776081,0.320658655
WBGene00010214,21.16065175,0.481065805,0.542200273,0.785038789,0.375604515,0.55655943,1.395774427,0.254488454
WBGene00010215,37.73879933,1.214587274,0.582210154,4.259260504,0.039036911,0.128621306,2.320743816,0.890687085
WBGene00010219,14.45575136,1.298308513,1.078941289,1.415421813,0.234158422,0.415016489,2.459403609,0.381934648
WBGene00010221,903.1500505,0.480192218,0.207360624,5.339800352,0.02084386,0.082136524,1.394929508,1.085463679
WBGene00010222,7.264009525,1.158782438,1.20338052,0.913457376,0.339198736,0.522550804,2.232689203,0.28187148
WBGene00010223,26.59489759,0.6148959,0.437787366,1.971294204,0.160310556,0.327166508,1.531447489,0.485231162
WBGene00010224,12.63830058,-0.223805713,0.580723339,0.148446797,0.700024095,0.815939516,0.856303595,0.088342033
WBGene00010225,133.9232767,-2.352938817,0.379255208,35.68335122,2.32E-09,8.44E-08,0.195746875,7.07384531
WBGene00010226,17.66544494,0.107533794,0.804810519,0.017845027,0.893730523,0.940815848,1.077384933,0.026495376
WBGene00010227,618.4304447,0.037010376,0.142817432,0.067178392,0.795490231,0.881066874,1.025985525,0.054991127
WBGene00010228,11.00178403,-0.73256531,1.098607348,0.441828604,0.506241184,0.672766213,0.60183282,0.172135827
WBGene00010229,201.471445,-0.124006068,0.142432907,0.758128039,0.383914984,0.5645599,0.917636023,0.248289973
WBGene00010230,1138.272847,-0.404314949,0.126497669,10.18600337,0.001415107,0.010140801,0.755594995,1.993927732
WBGene00010231,1790.512031,-0.419384278,0.123464407,11.50049312,0.000695777,0.00573849,0.747743683,2.241202383
WBGene00010232,3119.829467,-0.053468544,0.122339845,0.191018113,0.662070598,0.789412945,0.963616803,0.102695756
WBGene00010233,972.6914856,-0.354941548,0.096739406,13.44172459,0.000246089,0.00239956,0.781901322,2.6198684
WBGene00010234,1494.550701,1.539503021,0.715483105,4.426623748,0.035382433,0.119883879,2.906943478,0.921239215
WBGene00010236,45.78762058,0.475310654,0.464049214,1.047963893,0.305976487,0.491316848,1.390217542,0.308638343
WBGene00010238,217.6661053,-1.559198237,0.308317802,24.61304478,7.01E-07,1.46E-05,0.339339614,4.834209152
WBGene00010239,25.88239419,1.285025024,0.668882755,3.608827807,0.057473616,0.167095311,2.436862794,0.777035736
WBGene00010240,4.800629643,0.952959995,1.44537367,0.430574293,0.511707286,0.676625381,1.935840373,0.169651715
WBGene00010241,59.58110732,-1.789540016,0.95299581,3.332450043,0.06792562,0.186433647,0.289264259,0.729475705
WBGene00010242,64.21901996,0.007924111,0.378128918,0.000448828,0.983097627,0.99002464,1.005507687,0.004353997
WBGene00010243,7.088542981,0.162786117,0.788140535,0.042624311,0.836434293,0.90713904,1.119446916,0.042326142
WBGene00010244,2036.72078,0.261008119,0.114404665,5.198181571,0.02261053,0.087211257,1.198315765,1.059427456
WBGene00010245,1.539769897,-1.125656389,2.084842397,0.287539969,0.591801306,1,0.458293462,0
WBGene00010246,42.16509667,-1.813678991,1.172324447,2.257567131,0.1329628,0.289156679,0.284464595,0.538866772
WBGene00010247,3.820172679,-2.49444398,2.223049533,1.163254791,0.280791547,0.465245431,0.1774588,0.332317883
WBGene00010248,85.27543925,0.032231358,0.32828394,0.009773028,0.921250517,0.956253813,1.022592505,0.01942682
WBGene00010250,7.688822908,0.252815125,1.02547166,0.060594069,0.805559442,0.888067138,1.191529876,0.0515542
WBGene00010251,112.746723,-0.444614104,0.330245996,1.806402156,0.178940428,0.349348335,0.734780832,0.456741322
WBGene00010254,78.07215547,-1.80219139,1.112273235,2.475569286,0.115627571,0.263663179,0.286738714,0.578950516
WBGene00010256,7.985565951,2.149938628,1.094378217,3.68968868,0.054749834,0.161410571,4.438089087,0.792068026
WBGene00010258,16.53642673,0.917304395,0.84831403,1.158267008,0.281825238,0.466541194,1.888583269,0.331110004
WBGene00010259,2213.607253,-0.07039939,0.09145923,0.592577523,0.441424134,0.616735284,0.95237431,0.209901204
WBGene00010260,19279.98222,-0.269471301,0.112557551,5.723318464,0.016741061,0.07011951,0.829623519,1.154161125
WBGene00010262,219.3320223,2.005765932,0.232654901,70.98122837,3.61E-17,4.08E-15,4.016018547,14.38916197
WBGene00010263,3254.687134,-0.37374538,0.144257279,6.693901036,0.009674328,0.046578466,0.771776286,1.331814815
WBGene00010264,1064.487922,0.06834757,0.09702703,0.496080567,0.481227368,0.65036964,1.04851505,0.18683974
WBGene00010265,66.25771339,-1.893996795,1.100797158,2.777163329,0.095617386,0.233301122,0.269060629,0.632083172
WBGene00010266,1135.740613,-1.2051221,0.118121967,101.817861,6.09E-24,1.43E-21,0.433732634,20.84522827
WBGene00010267,3.782577189,4.54571436,2.068317079,4.157281951,0.041455878,0.13356413,23.35588747,0.874310159
WBGene00010268,56.85661879,-1.776783458,0.588030823,8.702727058,0.003177343,0.01965834,0.291833325,1.706453167
WBGene00010269,31.65167714,1.163705754,0.60702419,3.606340072,0.057559662,0.16723802,2.240321455,0.776664983
WBGene00010271,3.328325072,-0.557416502,1.859308334,0.089185301,0.765215442,0.861499734,0.679517918,0.064744852
WBGene00010272,466.4975182,-0.183310214,0.157700138,1.350294444,0.245226648,0.426615749,0.880679987,0.369963116
WBGene00010273,4.370042106,0.209123531,1.263932194,0.02734081,0.868668059,0.925427412,1.155985684,0.033657641
WBGene00010274,88.82484339,-2.022059154,0.538038906,13.24378975,0.000273484,0.002613607,0.246206515,2.582759684
WBGene00010275,12.61926027,0.430114423,0.66760854,0.414698503,0.519594313,0.683801652,1.347340433,0.165069855
WBGene00010277,101.5969696,-1.748125634,0.484993351,12.37675827,0.000434711,0.003863152,0.297688288,2.413058228
WBGene00010279,3452.780367,-0.244245573,0.112173266,4.735912804,0.029539169,0.105756449,0.844257167,0.975693139
WBGene00010280,5528.341979,-0.154540606,0.083347238,3.436644524,0.063765073,0.178887674,0.898418408,0.747419582
WBGene00010281,2820.696747,-0.303630231,0.109974814,7.610102484,0.005804219,0.031625805,0.810211107,1.499958405
WBGene00010282,14.49113603,0.571945627,0.879561272,0.422579837,0.515652555,0.679914894,1.486526958,0.167545445
WBGene00010283,1260.026574,-0.154228926,0.091874397,2.817892394,0.093218733,0.22928451,0.898612524,0.639625283
WBGene00010284,2583.075952,0.114938547,0.113217102,1.030531746,0.310033809,0.495055009,1.082928916,0.305346541
WBGene00010285,16.35512803,3.363939299,1.072018798,8.825913274,0.002969827,0.018651174,10.29548079,1.72929382
WBGene00010286,749.9329481,0.164412661,0.103101991,2.542909899,0.110790435,0.256811545,1.120709731,0.590385457
WBGene00010288,109.3232719,1.044903986,0.432775935,5.727711749,0.016699228,0.069999808,2.063229043,1.154903152
WBGene00010289,45.55204455,-3.028726598,0.810314219,12.33079092,0.000445548,0.003946172,0.122535646,2.403823997
WBGene00010290,161.0033513,0.504021496,0.254746685,3.90533749,0.048132959,0.147916225,1.418161166,0.829984186
WBGene00010291,3.454036292,0.236872119,1.143695137,0.042834487,0.836037239,0.906885265,1.178434946,0.042447654
WBGene00010292,2.427169869,0.615464753,2.880236411,0.045525827,0.831040077,1,1.532051456,0
WBGene00010293,307.7511277,0.984530137,0.174645881,31.42856341,2.07E-08,6.11E-07,1.978668787,6.214242886
WBGene00010294,162.6166356,0.086927708,0.289707561,0.090076264,0.764080224,0.860504741,1.062105964,0.065246733
WBGene00010295,244.0189741,0.556680738,0.221844483,6.26764801,0.012296226,0.055836185,1.470881211,1.253084264
WBGene00010296,168.3955962,-1.378544433,0.393846675,11.86947808,0.000570614,0.004847924,0.384606638,2.314444162
WBGene00010297,4.182737064,-1.191872307,1.556730788,0.573453179,0.448889969,0.623207005,0.437734407,0.205367673
WBGene00010299,5.561896873,-0.66635951,0.838686696,0.630979147,0.426996384,0.603062457,0.630094661,0.219637707
WBGene00010300,7.119002412,-3.098901437,1.503388197,3.848335651,0.04979538,0.151286505,0.116717967,0.820199811
WBGene00010303,4004.71117,-0.462961851,0.097131747,22.62751089,1.97E-06,3.61E-05,0.725495288,4.442427841
WBGene00010304,1139.872403,0.206338765,0.107124463,3.707504907,0.054168308,0.160189779,1.153756491,0.795365199
WBGene00010305,451.4541441,0.12704665,0.139851248,0.825422032,0.363599646,0.545623296,1.092055857,0.263107095
WBGene00010306,2016.446372,-0.084188514,0.108344054,0.603669109,0.437181509,0.612804407,0.943314982,0.21267812
WBGene00010307,1814.978911,-0.082455766,0.114478873,0.518843185,0.471335564,0.642435442,0.944448631,0.192170508
WBGene00010308,1222.261549,0.28529433,0.082383844,11.98283938,0.000536927,0.004603685,1.218658862,2.3368944
WBGene00010309,532.1543364,0.034327513,0.142585485,0.05797266,0.809729411,0.891107273,1.024079355,0.050070012
WBGene00010310,39.63930641,1.268859008,0.631716539,3.941034361,0.047121795,0.14614305,2.409709122,0.835221832
WBGene00010311,36.50023683,0.87265746,0.615924719,1.983806009,0.158990025,0.325519699,1.831032578,0.487422725
WBGene00010313,19.06930351,0.853561532,0.725737858,1.37379664,0.241160638,0.422604547,1.806956194,0.374065835
WBGene00010314,84.24409837,-0.658880744,2.178653836,0.09069494,0.763295536,0.860261595,0.63336948,0.065369465
WBGene00010315,47.10616827,-0.224774063,0.411775501,0.297682377,0.585339023,0.734708446,0.855729029,0.133884968
WBGene00010316,13.66678211,0.372657258,0.709750169,0.275316133,0.599787753,0.745091098,1.294735372,0.127790625
WBGene00010317,6057.796438,-0.210292591,0.149851827,1.967678943,0.160694445,0.327612388,0.864361914,0.484639685
WBGene00010318,6.101069245,1.22542849,1.329356121,0.832522679,0.361544083,0.543981198,2.338248869,0.264416111
WBGene00010319,13.44712874,1.525473787,1.191266579,1.583277763,0.208289189,0.384341703,2.878812419,0.41528249
WBGene00010320,51.86580669,0.297853786,0.432543589,0.4738358,0.491227794,0.659674921,1.229314272,0.180670026
WBGene00010321,55.28962431,0.780089195,0.377187198,4.250672537,0.03923479,0.129008403,1.717237038,0.889382002
WBGene00010323,9.252361648,0.398130122,0.880978366,0.20319048,0.652157814,0.78153385,1.317798804,0.107052207
WBGene00010324,11.23755614,-2.260899942,1.869647381,1.344232769,0.246288888,0.427993796,0.20864179,0.368562526
WBGene00010325,1195.636852,-0.251430988,0.135570647,3.435588709,0.063805841,0.178970359,0.840062756,0.747218892
WBGene00010326,4289.817427,0.100349943,0.090540058,1.228059738,0.267784705,0.451580316,1.072033466,0.345264997
WBGene00010327,14.55802794,2.014615251,0.660816412,9.093756554,0.002564835,0.016547156,4.040728029,1.781276645
WBGene00010328,72.61516912,2.413922398,0.454464147,26.34717178,2.85E-07,6.59E-06,5.329212637,5.181227108
WBGene00010329,42.83091758,-0.110534508,0.310738961,0.126567502,0.722017861,0.831114259,0.926244831,0.080339267
WBGene00010330,17.4869747,0.822945764,0.835718888,0.960579151,0.327041004,0.511142702,1.769014366,0.291457836
WBGene00010331,8.209923235,-2.071783702,0.867382816,5.581168053,0.01815461,0.074483683,0.237865229,1.127938859
WBGene00010332,115.0502378,-0.152031336,0.28253373,0.289759803,0.590374496,0.738667394,0.899982382,0.131551071
WBGene00010333,1379.195161,0.327865554,0.126808575,6.672660908,0.009790291,0.047051005,1.255155017,1.327431092
WBGene00010334,77.09495912,1.67035684,0.508537474,10.3649663,0.001284292,0.009403703,3.182933113,2.026701088
WBGene00010335,11.78925521,-0.126627163,0.600018165,0.04471942,0.832520799,0.904957738,0.915970371,0.043371702
WBGene00010336,620.6776581,3.697146738,0.868271134,14.68905514,0.00012678,0.001362846,12.97036108,2.865553119
WBGene00010337,1423.061244,0.173889208,0.155576146,1.248420103,0.263854444,0.447322159,1.128095502,0.349379588
WBGene00010338,151.138633,-0.1567136,0.246915021,0.40259627,0.525751472,0.688655353,0.897066225,0.161998072
WBGene00010339,449.8438052,-0.3262472,0.195090123,2.791950648,0.09473884,0.231907449,0.797608561,0.634685301
WBGene00010340,86.00974436,0.104930991,0.517071253,0.041164358,0.839220998,0.908721041,1.075442947,0.041569416
WBGene00010341,50.54677512,0.010605007,0.392309017,0.000733478,0.978393689,0.987516541,1.007377914,0.005455621
WBGene00010342,22.79109995,1.674904126,0.672343417,6.018494988,0.014156714,0.0617864,3.192981349,1.209107105
WBGene00010343,2.871652735,2.303116836,1.860588501,1.470626145,0.225246928,1,4.935228342,0
WBGene00010344,19.42294888,-0.158941846,0.681442598,0.05439753,0.815580652,0.895251242,0.895681773,0.048055068
WBGene00010345,15.2784514,1.943843815,1.091618235,3.011177868,0.082692182,0.212309492,3.847293291,0.673030589
WBGene00010348,255.0949111,-0.069305549,0.348973524,0.039440071,0.842579373,0.910549517,0.953096667,0.040696432
WBGene00010349,7.091992263,1.141315953,1.421366299,0.634177089,0.425827257,0.602216431,2.205821352,0.220247399
WBGene00010350,87.49440105,-0.573452786,0.352670391,2.630608107,0.10482156,0.247508232,0.672006556,0.606410352
